"asv_id","dtype","predictor","mean_abs_deriv","sd_abs_deriv","n_points","prop_sig_region"
"ASV_011","dna","dissolved_oxygen",0.0766188138896668,0.0538378129874646,100,0
"ASV_011","rna","dissolved_oxygen",0.0690823453411125,0.0396060397771595,100,0
"ASV_011","rna_dna","dissolved_oxygen",0.0955195165988035,0.0777413865555169,100,0
"ASV_011","dna","day_of_year",0.00656187019390417,0.00431296804495812,100,0
"ASV_011","rna","day_of_year",0.00661477439149448,0.00447070857998355,100,0
"ASV_011","rna_dna","day_of_year",0.0210329760752696,0.0169123579833169,100,0.08
"ASV_011","dna","days",0.00384933024919672,0.0024444231906084,100,0
"ASV_011","rna","days",0.000318626256874659,4.49892456955867e-05,100,0
"ASV_011","rna_dna","days",0.00255256069153167,1.62250907126556e-08,100,1
"ASV_012","dna","water_temp",0.0700823371092003,2.77888926004716e-07,100,0
"ASV_012","rna","water_temp",0.110730045057833,1.11591560053669e-07,100,0
"ASV_012","rna_dna","water_temp",0.0896912431662892,0.0568038189858273,100,0
"ASV_012","dna","specific_conductivity",12.5962880678375,2.64620960653715e-05,100,0
"ASV_012","rna","specific_conductivity",2.28469348589064,0.000684681236785535,100,0
"ASV_012","rna_dna","specific_conductivity",7.77672146841993,3.40729025477506e-05,100,0
"ASV_012","dna","salinity",23.2565636584306,6.48885026791815e-05,100,0
"ASV_012","rna","salinity",2.91393478290156,0.726438923095536,100,0
"ASV_012","rna_dna","salinity",22.8255650144646,0.000145641560617131,100,0
"ASV_012","dna","total_nitrogen",1.28719939048963,2.72155767316985e-06,100,0
"ASV_012","rna","total_nitrogen",0.542282474942383,4.75364421806512e-06,100,0
"ASV_012","rna_dna","total_nitrogen",2.46711442125274,0.0360129525958778,100,0.19
"ASV_012","dna","total_phosphorus",0.0379298430490309,0.0392606529151568,100,0.22
"ASV_012","rna","total_phosphorus",0.00384016548165738,2.78026858401898e-06,100,0
"ASV_012","rna_dna","total_phosphorus",0.0210262420652844,0.00862997543158816,100,0
"ASV_012","dna","doc",0.167415270665567,1.50270681681898e-05,100,0
"ASV_012","rna","doc",0.292044455232424,2.34555927233347e-05,100,0
"ASV_012","rna_dna","doc",0.555623984748221,0.46169061479488,100,0
"ASV_012","dna","secchi_depth",0.0265273685972543,2.61090715107382e-06,100,0
"ASV_012","rna","secchi_depth",0.152160474054462,0.0537152969971919,100,0
"ASV_012","rna_dna","secchi_depth",0.146898008997547,0.112172498661415,100,0
"ASV_012","dna","ph",0.20642209651506,0.082807209970154,100,0
"ASV_012","rna","ph",0.98956561324853,3.54435958883057e-05,100,1
"ASV_012","rna_dna","ph",0.728302704017458,0.135696674968305,100,0
"ASV_012","dna","dissolved_oxygen",0.103276706941989,0.0577913840171272,100,0
"ASV_012","rna","dissolved_oxygen",0.102159575730748,7.60874875860061e-07,100,0
"ASV_012","rna_dna","dissolved_oxygen",0.301093215313193,0.126997040899669,100,0
"ASV_012","dna","day_of_year",0.00570047600864757,0.0044841855134274,100,0
"ASV_012","rna","day_of_year",0.0274099509054287,0.0193875046419098,100,0.01
"ASV_012","rna_dna","day_of_year",0.0295395097628022,0.0199076898054107,100,0.04
"ASV_012","dna","days",0.0054117228077081,0.00214622158237276,100,0
"ASV_012","rna","days",0.0100869331155592,0.00900042045209446,100,0
"ASV_012","rna_dna","days",0.00166519646016099,0.00098959153956283,100,0
"ASV_013","dna","water_temp",0.119783384323879,1.51055753506766e-05,100,0
"ASV_013","rna","water_temp",0.025329371637824,1.26859156055635e-06,100,0
"ASV_013","rna_dna","water_temp",0.241494481650202,0.174544625676919,100,0.22
"ASV_013","dna","specific_conductivity",11.7534915058345,9.25769392450405,100,0
"ASV_013","rna","specific_conductivity",9.13077069479054,1.6138375563488e-05,100,0
"ASV_013","rna_dna","specific_conductivity",0.104981377220942,0.00074138696744677,100,0
"ASV_013","dna","salinity",19.9233526149794,0.000387153468240477,100,0
"ASV_013","rna","salinity",2.3507317482711,0.000467255487422113,100,0
"ASV_013","rna_dna","salinity",18.4878514891114,5.72177115753549e-05,100,0
"ASV_013","dna","total_nitrogen",0.822961469972645,2.3418514141698e-05,100,0
"ASV_013","rna","total_nitrogen",0.500334640069664,0.300853081425974,100,0
"ASV_013","rna_dna","total_nitrogen",0.909989495479422,1.46214713985831e-05,100,0
"ASV_013","dna","total_phosphorus",0.0127870331775328,0.0175394998809089,100,0
"ASV_013","rna","total_phosphorus",0.00613117989892738,5.57657016738992e-08,100,0
"ASV_013","rna_dna","total_phosphorus",0.0176929956002717,0.0135505457583015,100,0
"ASV_013","dna","doc",0.1384314047326,1.07797515118205e-05,100,0
"ASV_013","rna","doc",0.326068474799318,0.0691917012760052,100,0
"ASV_013","rna_dna","doc",0.226487087500079,0.164296737969742,100,0
"ASV_013","dna","secchi_depth",0.0448100265950464,2.78951380220689e-06,100,0
"ASV_013","rna","secchi_depth",0.371508260420567,4.84870342928435e-05,100,0
"ASV_013","rna_dna","secchi_depth",0.280426578169607,0.102342172867156,100,0
"ASV_013","dna","ph",0.239145151129819,4.38445306773236e-07,100,0
"ASV_013","rna","ph",0.269312183965118,8.57798859529837e-07,100,0
"ASV_013","rna_dna","ph",0.301007020243645,8.65060043176496e-06,100,0
"ASV_013","dna","dissolved_oxygen",0.140012268986742,0.0629196658249472,100,0
"ASV_013","rna","dissolved_oxygen",0.0341967841469964,6.22035720145407e-07,100,0
"ASV_013","rna_dna","dissolved_oxygen",0.0822684840477701,0.0374995885488683,100,0
"ASV_013","dna","day_of_year",0.0175105237290111,0.00885417465156462,100,0
"ASV_013","rna","day_of_year",0.0126690248392117,0.00921335753035807,100,0
"ASV_013","rna_dna","day_of_year",0.0395854870006889,0.0291247720547524,100,0.06
"ASV_013","dna","days",0.000193199744733591,2.44787549182585e-09,100,0
"ASV_013","rna","days",0.00115638637687364,3.65809481124705e-09,100,0
"ASV_013","rna_dna","days",0.00631905653639147,0.00524496672628305,100,0
"ASV_014","dna","water_temp",0.0432611650141771,4.94804952059159e-08,100,0
"ASV_014","rna","water_temp",0.0127427816982071,0.00310630497531255,100,0
"ASV_014","rna_dna","water_temp",0.051657465898599,4.93934368389807e-07,100,0
"ASV_014","dna","specific_conductivity",4.33764934346778,0.000160792618092124,100,0
"ASV_014","rna","specific_conductivity",5.64001522968898,6.76051814029818e-05,100,0
"ASV_014","rna_dna","specific_conductivity",8.80511322150257,1.08325868285492e-05,100,0
"ASV_014","dna","salinity",7.10891124279494,2.49593349490032,100,0
"ASV_014","rna","salinity",9.73856808915759,0.816260786001294,100,0
"ASV_014","rna_dna","salinity",17.2145475758061,1.69134663544919e-05,100,0
"ASV_014","dna","total_nitrogen",0.220638586649996,0.157807004405575,100,0
"ASV_014","rna","total_nitrogen",0.321330813877252,0.00109400983569846,100,0
"ASV_014","rna_dna","total_nitrogen",0.234822408632756,0.152784202005662,100,0
"ASV_014","dna","total_phosphorus",0.0142175484823678,0.0113271352078406,100,0
"ASV_014","rna","total_phosphorus",0.00489268714782655,0.00196852768355885,100,0
"ASV_014","rna_dna","total_phosphorus",0.0208954288895749,0.0130738929873491,100,0.09
"ASV_014","dna","doc",0.0377737056965439,1.93557864056957e-06,100,0
"ASV_014","rna","doc",0.0956059744546032,0.0727973948742515,100,0
"ASV_014","rna_dna","doc",0.293864649744579,0.149717879502929,100,0
"ASV_014","dna","secchi_depth",0.0950977753134756,1.45361013961943e-06,100,0
"ASV_014","rna","secchi_depth",0.215298498090499,0.00240760795267141,100,0
"ASV_014","rna_dna","secchi_depth",0.587610164376129,0.521766759036856,100,0.09
"ASV_014","dna","ph",0.0976540905456435,1.23871847082114e-06,100,0
"ASV_014","rna","ph",0.155201952808632,3.0055522399506e-06,100,0
"ASV_014","rna_dna","ph",0.0122518949373902,1.03907806605223e-06,100,0
"ASV_014","dna","dissolved_oxygen",0.0191269544807019,8.21771032061137e-07,100,0
"ASV_014","rna","dissolved_oxygen",0.0357210963883314,2.07088602193892e-07,100,0
"ASV_014","rna_dna","dissolved_oxygen",0.0144632573683617,0.00835635170447396,100,0
"ASV_014","dna","day_of_year",0.0107741976598259,0.00543553624677543,100,0.05
"ASV_014","rna","day_of_year",0.0051751635676922,0.0039781401187697,100,0
"ASV_014","rna_dna","day_of_year",0.0172889629220992,0.0104025473570133,100,0.12
"ASV_014","dna","days",5.00348414468387e-05,7.13808159205021e-09,100,0
"ASV_014","rna","days",0.000202339429998082,3.22743725466831e-09,100,0
"ASV_014","rna_dna","days",0.000183676105492633,7.86856483642477e-09,100,0
"ASV_015","dna","water_temp",0.0472302264232951,0.0373485042720352,100,0
"ASV_015","rna","water_temp",0.00373045965562437,2.51985571067235e-05,100,0
"ASV_015","rna_dna","water_temp",0.00139759754255241,2.8177010204015e-06,100,0
"ASV_015","dna","specific_conductivity",1.35587376718919,1.61134685680241e-05,100,0
"ASV_015","rna","specific_conductivity",0.92623876520435,8.94026468261252e-05,100,0
"ASV_015","rna_dna","specific_conductivity",7.72235971150971,8.62736782152639e-05,100,0
"ASV_015","dna","salinity",1.31041235432815,8.9844711596745e-05,100,0
"ASV_015","rna","salinity",1.92071542332537,0.00012047491054937,100,0
"ASV_015","rna_dna","salinity",9.17422866565042,0.000129424095867801,100,0
"ASV_015","dna","total_nitrogen",0.578744748826246,0.345709924042215,100,0
"ASV_015","rna","total_nitrogen",0.660514906404142,9.49897197056234e-06,100,0
"ASV_015","rna_dna","total_nitrogen",3.24994032380369,2.20833697190803,100,0
"ASV_015","dna","total_phosphorus",0.00284931712044464,6.85213086895546e-07,100,0
"ASV_015","rna","total_phosphorus",0.00374442508993888,9.73119097855743e-08,100,0
"ASV_015","rna_dna","total_phosphorus",0.00561924927707056,0.00335480951626195,100,0
"ASV_015","dna","doc",0.136473233753114,5.85827165420202e-05,100,0
"ASV_015","rna","doc",0.0396987230573807,2.34831304172969e-05,100,0
"ASV_015","rna_dna","doc",0.381689299495055,0.214752857031409,100,0
"ASV_015","dna","secchi_depth",0.156270802604227,0.0887939112903394,100,0
"ASV_015","rna","secchi_depth",0.304265754365936,1.56704595788625e-05,100,0
"ASV_015","rna_dna","secchi_depth",0.674886097577548,0.386459438332695,100,0
"ASV_015","dna","ph",0.00463591482126168,1.77216368962356e-05,100,0
"ASV_015","rna","ph",0.242264869917975,0.0986663763432693,100,0
"ASV_015","rna_dna","ph",0.0612073735954578,0.000172025259776642,100,0
"ASV_015","dna","dissolved_oxygen",0.0542138297827939,0.0219328741091996,100,0
"ASV_015","rna","dissolved_oxygen",0.0252700129269773,1.21457433691178e-05,100,0
"ASV_015","rna_dna","dissolved_oxygen",0.056086892256547,0.0437008149199707,100,0
"ASV_015","dna","day_of_year",0.00948850064792336,0.00536413293218078,100,0
"ASV_015","rna","day_of_year",0.0280123262506644,0.0216538174623978,100,0.2
"ASV_015","rna_dna","day_of_year",0.0428085812559655,0.0250881588639268,100,0.14
"ASV_015","dna","days",0.0134287748042167,0.00808644965056392,100,0
"ASV_015","rna","days",0.00107093156844771,3.71680972475333e-08,100,0
"ASV_015","rna_dna","days",0.0139877584503233,0.0112793256616713,100,0
"ASV_016","dna","water_temp",0.0643835311622839,0.0386536307499031,100,0
"ASV_016","rna","water_temp",0.0226978501013352,2.50146362913419e-05,100,0
"ASV_016","rna_dna","water_temp",0.0709218423218756,1.42211114575328e-06,100,0
"ASV_016","dna","specific_conductivity",8.81574392654283,0.00159668369555181,100,0
"ASV_016","rna","specific_conductivity",4.41323485505354,5.79559880831192e-05,100,0
"ASV_016","rna_dna","specific_conductivity",12.2844764952659,0.00087920418485702,100,0
"ASV_016","dna","salinity",18.3958314769242,0.00808444434924255,100,0
"ASV_016","rna","salinity",10.2317244448847,4.97117810401255e-05,100,0
"ASV_016","rna_dna","salinity",27.4848170891668,0.00167769417227696,100,1
"ASV_016","dna","total_nitrogen",0.132362529991708,1.86260413312725e-05,100,0
"ASV_016","rna","total_nitrogen",0.624570149070322,0.832784114565706,100,0
"ASV_016","rna_dna","total_nitrogen",0.648020252954721,0.665283060235327,100,0
"ASV_016","dna","total_phosphorus",0.00359117631421046,0.0014109081020017,100,0
"ASV_016","rna","total_phosphorus",0.00662308210174875,1.40957636032523e-07,100,0
"ASV_016","rna_dna","total_phosphorus",0.0102097843136073,0.00246213418896448,100,0
"ASV_016","dna","doc",0.28298818692376,2.43975302854844e-06,100,0
"ASV_016","rna","doc",0.00127713266724928,3.35861920352171e-05,100,0
"ASV_016","rna_dna","doc",0.157913443837135,8.52766459550222e-06,100,0
"ASV_016","dna","secchi_depth",0.216841590971055,3.99395907485071e-06,100,0
"ASV_016","rna","secchi_depth",0.154334128570234,1.05696207425968e-05,100,0
"ASV_016","rna_dna","secchi_depth",0.291473467995224,2.67589186050668e-05,100,0
"ASV_016","dna","ph",0.0515363162091937,3.63441299781185e-06,100,0
"ASV_016","rna","ph",0.0509235050914248,8.0048303093348e-06,100,0
"ASV_016","rna_dna","ph",0.188666217522622,6.18275811710345e-06,100,0
"ASV_016","dna","dissolved_oxygen",0.0103922730691894,1.8179051587057e-06,100,0
"ASV_016","rna","dissolved_oxygen",0.0110585032745488,6.87521871534814e-07,100,0
"ASV_016","rna_dna","dissolved_oxygen",0.0427817770077176,0.0219723901992438,100,0
"ASV_016","dna","day_of_year",0.00184834936366128,0.00116383559228935,100,0
"ASV_016","rna","day_of_year",0.0188939301062482,0.012783090926336,100,0.07
"ASV_016","rna_dna","day_of_year",0.0232351511006916,0.0196301972077282,100,0.09
"ASV_016","dna","days",0.00212278953611443,0.00120002723117773,100,0
"ASV_016","rna","days",0.00032729090184736,4.44123115387724e-06,100,0
"ASV_016","rna_dna","days",0.0029206947148564,0.00211233106714038,100,0
"ASV_017","dna","water_temp",0.109176539041848,0.00228948480304326,100,0
"ASV_017","rna","water_temp",0.0795085648601643,0.0389121717906087,100,0
"ASV_017","rna_dna","water_temp",0.0481466965572532,1.23480681343427e-07,100,0
"ASV_017","dna","specific_conductivity",1.36641121869776,1.57681775875827e-05,100,0
"ASV_017","rna","specific_conductivity",0.681645451609974,5.80257168117041e-06,100,0
"ASV_017","rna_dna","specific_conductivity",0.458297425101292,1.329682325694e-05,100,0
"ASV_017","dna","salinity",5.09359735538681,6.11573197036879e-06,100,0
"ASV_017","rna","salinity",2.21903824938326,1.0311383403259e-05,100,0
"ASV_017","rna_dna","salinity",0.644552562645106,5.4399163367501e-05,100,0
"ASV_017","dna","total_nitrogen",0.0100464337076083,4.98638273471207e-06,100,0
"ASV_017","rna","total_nitrogen",0.155324749907852,0.0369551951256655,100,0
"ASV_017","rna_dna","total_nitrogen",0.396111688217439,0.175685018163998,100,0
"ASV_017","dna","total_phosphorus",0.00487489466795676,8.56466401864219e-08,100,0
"ASV_017","rna","total_phosphorus",0.00230040969719718,3.59863320822566e-08,100,0
"ASV_017","rna_dna","total_phosphorus",0.00547995241330018,3.27392657145579e-08,100,0
"ASV_017","dna","doc",0.017713001751431,0.000864743342199746,100,0
"ASV_017","rna","doc",0.180726276067882,8.23770634619531e-06,100,0
"ASV_017","rna_dna","doc",0.270908030777944,0.251479620632654,100,0
"ASV_017","dna","secchi_depth",0.0968937384447413,6.53832728040304e-06,100,0
"ASV_017","rna","secchi_depth",0.151122148507321,0.0141901010314315,100,0
"ASV_017","rna_dna","secchi_depth",0.235644096929833,9.56847678331464e-07,100,0
"ASV_017","dna","ph",0.349341050011983,0.245825429134421,100,0
"ASV_017","rna","ph",0.301397983288711,9.15585363897334e-06,100,0
"ASV_017","rna_dna","ph",0.113505047514122,0.0717503833726847,100,0
"ASV_017","dna","dissolved_oxygen",0.0293355466400287,6.6477323877698e-07,100,0
"ASV_017","rna","dissolved_oxygen",0.0377701081303903,0.0167519620781172,100,0
"ASV_017","rna_dna","dissolved_oxygen",0.0752721604499363,0.0394283442103248,100,0
"ASV_017","dna","day_of_year",0.018552604495878,0.0100875574687685,100,0
"ASV_017","rna","day_of_year",0.00709336275592415,0.00492004268665303,100,0
"ASV_017","rna_dna","day_of_year",0.0189205790428908,0.0137422772316795,100,0.03
"ASV_017","dna","days",0.00259888751259106,0.00103649968977501,100,0
"ASV_017","rna","days",0.00042194032982327,0.000154546292572026,100,0
"ASV_017","rna_dna","days",0.00214045663197343,0.00101637475836972,100,0
"ASV_018","dna","water_temp",0.0678016049727376,0.0316663069606766,100,0
"ASV_018","rna","water_temp",0.0137377332914648,3.43763110425349e-06,100,0
"ASV_018","rna_dna","water_temp",0.126101647168269,0.0705187088148194,100,0
"ASV_018","dna","specific_conductivity",8.3376617192604,7.53277616295372e-05,100,0
"ASV_018","rna","specific_conductivity",0.637804983460798,9.41477521191494e-06,100,0
"ASV_018","rna_dna","specific_conductivity",7.79358407434974,0.000110074313482429,100,0
"ASV_018","dna","salinity",14.6692847550325,0.000228090411754456,100,0
"ASV_018","rna","salinity",4.03511334731949,2.79690470843992e-05,100,0
"ASV_018","rna_dna","salinity",14.9664973764673,0.000235357842240546,100,0
"ASV_018","dna","total_nitrogen",0.58458681479086,0.436287408871333,100,0
"ASV_018","rna","total_nitrogen",0.232202514192662,0.156783818492469,100,0
"ASV_018","rna_dna","total_nitrogen",1.24107805124877,0.727298192998767,100,0
"ASV_018","dna","total_phosphorus",0.0320041290565724,0.0179922867876706,100,0.04
"ASV_018","rna","total_phosphorus",0.000985996467671824,7.95806101804701e-08,100,0
"ASV_018","rna_dna","total_phosphorus",0.0284076445076517,0.0201457605846949,100,0
"ASV_018","dna","doc",0.157649860295205,1.24853697508048e-06,100,0
"ASV_018","rna","doc",0.0421798623564419,5.6657655548088e-06,100,0
"ASV_018","rna_dna","doc",0.166032448844558,5.61313963471773e-06,100,0
"ASV_018","dna","secchi_depth",0.148800152516914,0.0718158905394683,100,0
"ASV_018","rna","secchi_depth",0.379608178524612,0.216527059725148,100,0
"ASV_018","rna_dna","secchi_depth",0.169706563258838,8.28251000977824e-07,100,0
"ASV_018","dna","ph",0.908934114045589,0.505826009911735,100,0
"ASV_018","rna","ph",0.607595115452638,0.0266409906185756,100,0
"ASV_018","rna_dna","ph",1.35132846980409,0.879830974107976,100,0.18
"ASV_018","dna","dissolved_oxygen",0.0510391258429033,4.45136127502355e-06,100,0
"ASV_018","rna","dissolved_oxygen",0.0744658462336683,3.86148170265583e-07,100,0
"ASV_018","rna_dna","dissolved_oxygen",0.131599208840836,1.39560920348166e-06,100,1
"ASV_018","dna","day_of_year",0.0229284979068649,0.015137877087139,100,0
"ASV_018","rna","day_of_year",0.0161688943200417,0.0100207588757569,100,0
"ASV_018","rna_dna","day_of_year",0.0385388363473126,0.0253983067457308,100,0.13
"ASV_018","dna","days",0.0137542232547593,0.0150067914018442,100,0.08
"ASV_018","rna","days",0.00973448962523674,0.00689346281879014,100,0.03
"ASV_018","rna_dna","days",0.0167627872106427,0.0188131964962881,100,0.1
"ASV_019","dna","water_temp",0.0481837043664954,0.0224141414135777,100,0
"ASV_019","rna","water_temp",0.048090379629041,0.0248609691698129,100,0
"ASV_019","rna_dna","water_temp",0.0261872123384414,2.76081949554063e-07,100,0
"ASV_019","dna","specific_conductivity",7.07263400961845,2.52681280350479e-06,100,0
"ASV_019","rna","specific_conductivity",1.34410995092572,0.00121882550589094,100,0
"ASV_019","rna_dna","specific_conductivity",5.48596316390669,3.20223950196755,100,0
"ASV_019","dna","salinity",9.26340900667691,1.15319163364644e-05,100,0
"ASV_019","rna","salinity",5.98191759332469,2.61651814619381,100,0
"ASV_019","rna_dna","salinity",9.7816316255258,0.000116628547060714,100,0
"ASV_019","dna","total_nitrogen",0.600041691898397,1.98243790557613e-06,100,0
"ASV_019","rna","total_nitrogen",0.591755026649428,0.456178592262608,100,0
"ASV_019","rna_dna","total_nitrogen",0.874321593165918,0.993925912695978,100,0
"ASV_019","dna","total_phosphorus",0.000630033684210016,8.11983454208488e-08,100,0
"ASV_019","rna","total_phosphorus",0.000958829551017494,1.75558909714201e-07,100,0
"ASV_019","rna_dna","total_phosphorus",0.000655768463759433,4.98577311606746e-07,100,0
"ASV_019","dna","doc",0.00383936069371069,2.27217818193809e-06,100,0
"ASV_019","rna","doc",0.743057231032007,0.787653782780745,100,0.33
"ASV_019","rna_dna","doc",0.526658017153847,0.494230148472746,100,0
"ASV_019","dna","secchi_depth",0.241807623673403,6.53147061052049e-07,100,0
"ASV_019","rna","secchi_depth",0.173413795970076,2.06578128986905e-06,100,0
"ASV_019","rna_dna","secchi_depth",0.144816233726882,2.94281958809627e-06,100,0
"ASV_019","dna","ph",0.251846109121221,2.66637033403004e-07,100,0
"ASV_019","rna","ph",0.13311354184483,0.0470635110241644,100,0
"ASV_019","rna_dna","ph",0.149855248073779,0.0418751041263921,100,0
"ASV_019","dna","dissolved_oxygen",0.0808544321920944,0.0608280574292371,100,0
"ASV_019","rna","dissolved_oxygen",0.0690208622015756,0.0302139230062107,100,0
"ASV_019","rna_dna","dissolved_oxygen",0.076883508249508,0.0408189025930829,100,0
"ASV_019","dna","day_of_year",0.0146537340537056,0.00678469422029288,100,0
"ASV_019","rna","day_of_year",0.0110139285593921,0.00701728552462138,100,0
"ASV_019","rna_dna","day_of_year",0.00732009058279132,0.00461422920729383,100,0
"ASV_019","dna","days",0.00145572052712478,0.000887140835135016,100,0
"ASV_019","rna","days",0.000758801266800835,7.29178782747037e-09,100,0
"ASV_019","rna_dna","days",0.0131508158696082,0.00956791065390794,100,0
"ASV_020","dna","water_temp",0.0664807618120096,0.0417198340125414,100,0
"ASV_020","rna","water_temp",0.0612408516381103,0.00537057212601163,100,0
"ASV_020","rna_dna","water_temp",0.150949902206872,0.100638814988882,100,0.22
"ASV_020","dna","specific_conductivity",9.97322132526999,7.17078594651137e-06,100,0
"ASV_020","rna","specific_conductivity",0.0781968727305605,7.0838020239267e-06,100,0
"ASV_020","rna_dna","specific_conductivity",11.7675202137792,2.05473104536126e-05,100,0
"ASV_020","dna","salinity",6.73636071385154,1.01143551502745e-05,100,0
"ASV_020","rna","salinity",5.07595259219177,1.52488087016041e-05,100,0
"ASV_020","rna_dna","salinity",13.4629439514846,1.19293156610549e-05,100,0
"ASV_020","dna","total_nitrogen",1.10728010776492,0.509700553147144,100,0
"ASV_020","rna","total_nitrogen",0.130288706486578,1.47380338649542e-06,100,0
"ASV_020","rna_dna","total_nitrogen",1.07364130492873,0.815938328901002,100,0
"ASV_020","dna","total_phosphorus",0.00473311138509313,5.95750355935395e-09,100,0
"ASV_020","rna","total_phosphorus",0.00269652412114651,1.48928293828715e-07,100,0
"ASV_020","rna_dna","total_phosphorus",0.0027476156494157,7.35021606276164e-08,100,0
"ASV_020","dna","doc",0.109851409836562,7.80338661990253e-07,100,0
"ASV_020","rna","doc",0.0694600795376552,0.01758240485433,100,0
"ASV_020","rna_dna","doc",0.000552097574373545,2.57920903302424e-07,100,0
"ASV_020","dna","secchi_depth",0.507526233003467,0.303097946963065,100,0
"ASV_020","rna","secchi_depth",0.190766458226287,1.65688384721891e-06,100,0
"ASV_020","rna_dna","secchi_depth",0.471430263867317,1.26839709015723e-05,100,1
"ASV_020","dna","ph",0.0680229595434196,0.0466550359101774,100,0
"ASV_020","rna","ph",0.116435710138101,2.38298707305299e-07,100,0
"ASV_020","rna_dna","ph",0.143200651135015,0.095898903022643,100,0
"ASV_020","dna","dissolved_oxygen",0.0413866112211275,3.72037238073569e-08,100,0
"ASV_020","rna","dissolved_oxygen",0.0759573232348156,0.0478686680645943,100,0
"ASV_020","rna_dna","dissolved_oxygen",0.191895819994893,0.106844179414106,100,0.21
"ASV_020","dna","day_of_year",0.00822826815587465,0.00452173548900899,100,0
"ASV_020","rna","day_of_year",0.0142107493104712,0.00997498889130055,100,0
"ASV_020","rna_dna","day_of_year",0.0274712022119171,0.0219464922417573,100,0.16
"ASV_020","dna","days",0.000712363126907558,0.000449500410946087,100,0
"ASV_020","rna","days",0.000478329293738385,0.000416790426507597,100,0
"ASV_020","rna_dna","days",0.00186374205080305,0.0011818827201751,100,0
"ASV_021","dna","water_temp",0.0107625548346353,8.54604412758987e-07,100,0
"ASV_021","rna","water_temp",0.0818995505132085,0.0356491628023703,100,0
"ASV_021","rna_dna","water_temp",0.0283557126282586,4.1317311303682e-06,100,0
"ASV_021","dna","specific_conductivity",9.22800317608623,0.00010256828677366,100,0
"ASV_021","rna","specific_conductivity",6.17352492375304,0.000894744116132968,100,0
"ASV_021","rna_dna","specific_conductivity",17.9581179630608,2.79324129336024,100,0.61
"ASV_021","dna","salinity",18.4791889755612,0.000324189540685507,100,0
"ASV_021","rna","salinity",21.6379065576708,0.000100856670770754,100,0
"ASV_021","rna_dna","salinity",40.9201535376933,0.000135175061483672,100,1
"ASV_021","dna","total_nitrogen",0.656622819228767,2.07769689754218e-05,100,0
"ASV_021","rna","total_nitrogen",0.907966135096871,0.54521848867279,100,0
"ASV_021","rna_dna","total_nitrogen",1.23275796578791,0.503261611029257,100,0
"ASV_021","dna","total_phosphorus",0.00210072291679225,6.54008410003795e-07,100,0
"ASV_021","rna","total_phosphorus",0.00551987208093826,1.72097679780016e-07,100,0
"ASV_021","rna_dna","total_phosphorus",7.25637252308483e-05,9.56914076429735e-08,100,0
"ASV_021","dna","doc",0.11650672536218,4.76919761796716e-06,100,0
"ASV_021","rna","doc",0.125857577771103,0.0552135935716902,100,0
"ASV_021","rna_dna","doc",0.0672290867231587,1.1257630895652e-05,100,0
"ASV_021","dna","secchi_depth",0.0600215548897559,4.7975755228318e-06,100,0
"ASV_021","rna","secchi_depth",0.0104701494028272,0.000358844116673488,100,0
"ASV_021","rna_dna","secchi_depth",0.0885328584029153,1.28052817910098e-05,100,0
"ASV_021","dna","ph",0.118707841898939,0.019349905965391,100,0
"ASV_021","rna","ph",0.107605821214712,1.90185881243132e-06,100,0
"ASV_021","rna_dna","ph",0.295055828225652,0.215363806766853,100,0
"ASV_021","dna","dissolved_oxygen",0.0624916012782997,0.041808759764849,100,0
"ASV_021","rna","dissolved_oxygen",0.0337295019446624,7.33743024432955e-07,100,0
"ASV_021","rna_dna","dissolved_oxygen",0.0658170188767793,0.0363128292871329,100,0
"ASV_021","dna","day_of_year",1.02579502960415e-07,5.6147978865943e-08,100,0
"ASV_021","rna","day_of_year",0.00428672610794491,0.00249229570629589,100,0
"ASV_021","rna_dna","day_of_year",0.0172917378756473,0.0115569386513506,100,0
"ASV_021","dna","days",0.00286229246367895,0.00159422172524086,100,0
"ASV_021","rna","days",0.000194113958196717,1.0023995580053e-07,100,0
"ASV_021","rna_dna","days",0.00102442188567833,0.000683706446277856,100,0
